Equipment.Id,time_step,time_index,ref_date,health_score,failure_rate_score,zscore_risk_score,temperature_trend_score,voltage_instability_score,maintenance_overdue_score,cost_at_risk_score,quality_failure_score,spec_violation_score,failure_rate,z_composite_mean,temperature_slope,voltage_cv,maintenance_overdue_days
CNC_028,6,6,2025-05-18 01:26:00,42.4,28.6,24.8,0.0,49.8,100.0,42.8,100.0,100.0,0.7143,2.257,-1.44275,0.07531,0
CNC_028,7,7,2025-05-18 01:40:00,42.5,25.0,26.6,0.0,52.7,100.0,42.8,100.0,100.0,0.75,2.203,-0.86966,0.07101,0
CNC_028,8,8,2025-05-18 01:55:00,44.2,22.2,36.0,0.0,55.4,100.0,42.8,100.0,100.0,0.7778,1.92,-0.51973,0.06688,0
CNC_028,9,9,2025-05-18 02:09:00,46.8,20.0,37.4,16.0,57.5,100.0,42.8,100.0,100.0,0.8,1.877,-0.4202,0.06382,0
CNC_028,10,10,2025-05-18 02:24:00,63.1,27.3,45.9,98.9,62.6,100.0,42.8,100.0,100.0,0.7273,1.624,-0.00531,0.05606,0
CNC_028,11,11,2025-05-18 02:38:00,63.5,25.0,52.0,99.1,59.4,100.0,42.8,100.0,100.0,0.75,1.439,-0.00434,0.06096,0
CNC_028,12,12,2025-05-18 02:52:00,58.3,23.1,52.4,70.3,56.3,100.0,42.8,100.0,100.0,0.7692,1.428,-0.14866,0.06561,0
CNC_028,13,13,2025-05-18 03:07:00,48.5,21.4,55.4,0.0,59.2,100.0,42.8,100.0,100.0,0.7857,1.338,-0.69149,0.06124,0
CNC_028,14,14,2025-05-18 03:21:00,48.7,20.0,59.6,0.0,56.4,100.0,42.8,100.0,100.0,0.8,1.211,-1.49767,0.06542,0
CNC_028,15,15,2025-05-18 03:36:00,47.9,18.8,58.2,0.0,55.0,100.0,42.8,100.0,100.0,0.8125,1.253,-2.40125,0.06747,0
CNC_028,16,16,2025-05-18 03:50:00,48.9,17.6,57.0,0.0,64.4,100.0,42.8,100.0,100.0,0.8235,1.291,-2.90514,0.05337,0
CNC_028,17,17,2025-05-18 04:04:00,51.3,22.2,65.2,0.0,64.0,100.0,42.8,100.0,100.0,0.7778,1.045,-2.41394,0.05404,0
CNC_028,18,18,2025-05-18 04:19:00,51.7,21.1,64.8,0.0,68.4,100.0,42.8,100.0,100.0,0.7895,1.057,-2.06862,0.04735,0
CNC_028,19,19,2025-05-18 04:33:00,51.7,20.0,64.1,0.0,70.8,100.0,42.8,100.0,100.0,0.8,1.078,-1.84957,0.04386,0
CNC_028,20,20,2025-05-18 04:48:00,52.6,23.8,65.0,0.0,70.5,100.0,42.8,100.0,100.0,0.7619,1.051,-1.13535,0.04424,0
CNC_028,21,21,2025-05-18 05:02:00,51.6,27.3,62.3,0.0,62.7,100.0,42.8,100.0,100.0,0.7273,1.13,-0.64411,0.056,0
CNC_028,22,22,2025-05-18 05:16:00,49.6,26.1,56.7,0.0,58.3,100.0,42.8,100.0,100.0,0.7391,1.298,-0.57929,0.06262,0
CNC_028,23,23,2025-05-18 05:31:00,48.9,25.0,56.0,0.0,56.5,100.0,42.8,100.0,100.0,0.75,1.32,-0.55784,0.0653,0
CNC_028,24,24,2025-05-18 05:45:00,56.0,24.0,57.7,58.7,43.8,100.0,42.8,100.0,100.0,0.76,1.27,-0.20641,0.08423,0
CNC_028,25,25,2025-05-18 06:00:00,49.5,26.9,59.8,26.2,26.4,100.0,42.8,100.0,100.0,0.7308,1.205,-0.36887,0.11038,0
CNC_028,26,26,2025-05-18 06:14:00,51.3,29.6,59.6,53.0,8.0,100.0,42.8,100.0,100.0,0.7037,1.211,-0.23505,0.13805,0
CNC_028,27,27,2025-05-18 06:28:00,41.8,28.6,59.2,0.0,0.0,100.0,42.8,100.0,100.0,0.7143,1.225,0.51447,0.15098,0
CNC_028,28,28,2025-05-18 06:43:00,40.4,27.6,53.0,0.0,0.0,100.0,42.8,100.0,100.0,0.7241,1.409,0.89655,0.16001,0
CNC_028,29,29,2025-05-18 06:57:00,39.1,30.0,44.2,0.0,0.0,100.0,42.8,100.0,100.0,0.7,1.675,1.46204,0.1555,0
CNC_029,5,5,2025-05-18 01:12:00,63.0,33.3,25.9,88.4,52.9,100.0,100.0,100.0,100.0,0.6667,2.224,-0.05789,0.07065,0
CNC_029,6,6,2025-05-18 01:26:00,57.8,42.9,30.8,30.5,56.4,100.0,100.0,100.0,100.0,0.5714,2.076,-0.34757,0.06534,0
CNC_029,7,7,2025-05-18 01:40:00,57.4,50.0,42.4,0.0,59.5,100.0,100.0,100.0,100.0,0.5,1.729,-0.76721,0.06079,0
CNC_029,8,8,2025-05-18 01:55:00,60.0,55.6,52.6,0.0,55.5,100.0,100.0,100.0,100.0,0.4444,1.422,-1.26704,0.06678,0
CNC_029,9,9,2025-05-18 02:09:00,60.3,50.0,59.6,0.0,55.7,100.0,100.0,100.0,100.0,0.5,1.212,-1.68085,0.06649,0
CNC_029,10,10,2025-05-18 02:24:00,59.5,45.5,61.9,0.0,53.5,100.0,100.0,100.0,100.0,0.5455,1.142,-2.00198,0.06981,0
CNC_029,11,11,2025-05-18 02:38:00,58.5,41.7,63.0,0.0,50.5,100.0,100.0,100.0,100.0,0.5833,1.11,-2.65258,0.07423,0
CNC_029,12,12,2025-05-18 02:52:00,56.4,38.5,54.4,0.0,52.1,100.0,100.0,100.0,100.0,0.6154,1.367,-3.21297,0.07187,0
CNC_029,13,13,2025-05-18 03:07:00,58.2,42.9,52.6,0.0,60.9,100.0,100.0,100.0,100.0,0.5714,1.422,-2.86848,0.05861,0
CNC_029,14,14,2025-05-18 03:21:00,57.2,40.0,49.5,0.0,62.0,100.0,100.0,100.0,100.0,0.6,1.515,-2.74723,0.05698,0
CNC_029,15,15,2025-05-18 03:36:00,57.7,43.8,48.7,0.0,61.4,100.0,100.0,100.0,100.0,0.5625,1.538,-2.10377,0.05786,0
CNC_029,16,16,2025-05-18 03:50:00,57.8,41.2,44.1,0.0,71.5,100.0,100.0,100.0,100.0,0.5882,1.677,-1.33296,0.04275,0
CNC_029,17,17,2025-05-18 04:04:00,59.0,38.9,46.3,0.0,79.8,100.0,100.0,100.0,100.0,0.6111,1.61,-0.95172,0.03023,0
CNC_029,18,18,2025-05-18 04:19:00,59.2,42.1,48.4,0.0,73.6,100.0,100.0,100.0,100.0,0.5789,1.547,-0.74916,0.03954,0
CNC_029,19,19,2025-05-18 04:33:00,62.1,40.0,49.7,35.0,59.5,100.0,100.0,100.0,100.0,0.6,1.51,-0.32514,0.06073,0
CNC_029,20,20,2025-05-18 04:48:00,69.3,38.1,53.1,86.1,54.2,100.0,100.0,100.0,100.0,0.619,1.408,-0.06957,0.06871,0
CNC_029,21,21,2025-05-18 05:02:00,61.0,36.4,58.9,32.1,47.4,100.0,100.0,100.0,100.0,0.6364,1.234,0.33952,0.07891,0
CNC_029,22,22,2025-05-18 05:16:00,61.8,34.8,55.9,53.6,37.7,100.0,100.0,100.0,100.0,0.6522,1.322,0.23183,0.09347,0
CNC_029,23,23,2025-05-18 05:31:00,55.1,37.5,54.1,6.5,38.5,100.0,100.0,100.0,100.0,0.625,1.376,0.46729,0.09228,0
CNC_029,24,24,2025-05-18 05:45:00,54.2,36.0,48.3,14.7,34.5,100.0,100.0,100.0,100.0,0.64,1.552,0.4264,0.09819,0
CNC_029,25,25,2025-05-18 06:00:00,51.5,38.5,40.1,0.0,38.6,100.0,100.0,100.0,100.0,0.6154,1.796,0.58184,0.09205,0
CNC_029,26,26,2025-05-18 06:14:00,54.7,37.0,36.1,14.5,52.3,100.0,100.0,100.0,100.0,0.6296,1.916,0.42737,0.0716,0
CNC_029,27,27,2025-05-18 06:28:00,67.0,35.7,40.5,87.5,57.7,100.0,100.0,100.0,100.0,0.6429,1.785,-0.06257,0.06349,0
CNC_029,28,28,2025-05-18 06:43:00,66.7,34.5,40.3,93.8,51.1,100.0,100.0,100.0,100.0,0.6552,1.792,-0.03101,0.07342,0
CNC_029,29,29,2025-05-18 06:57:00,61.8,36.7,44.4,59.6,44.6,100.0,100.0,100.0,100.0,0.6333,1.669,0.20199,0.08316,0
CNC_030,5,5,2025-05-18 01:12:00,61.7,33.3,64.8,0.0,80.6,100.0,100.0,100.0,100.0,0.6667,1.057,1.36365,0.02908,0
CNC_030,6,6,2025-05-18 01:26:00,58.0,28.6,62.8,0.0,64.9,100.0,100.0,100.0,100.0,0.7143,1.117,2.21125,0.05261,0
CNC_030,7,7,2025-05-18 01:40:00,55.5,25.0,62.6,0.0,53.2,100.0,100.0,100.0,100.0,0.75,1.121,2.43003,0.07023,0
CNC_030,8,8,2025-05-18 01:55:00,53.4,22.2,58.0,0.0,48.7,100.0,100.0,100.0,100.0,0.7778,1.26,2.41204,0.07693,0
CNC_030,9,9,2025-05-18 02:09:00,51.7,20.0,51.8,0.0,48.7,100.0,100.0,100.0,100.0,0.8,1.446,2.20642,0.077,0
CNC_030,10,10,2025-05-18 02:24:00,48.7,18.2,45.3,0.0,40.0,100.0,100.0,100.0,100.0,0.8182,1.642,2.30786,0.08996,0
CNC_030,11,11,2025-05-18 02:38:00,47.3,16.7,41.4,0.0,37.8,100.0,100.0,100.0,100.0,0.8333,1.757,2.67018,0.09332,0
CNC_030,12,12,2025-05-18 02:52:00,48.7,23.1,35.4,0.0,46.3,100.0,100.0,100.0,100.0,0.7692,1.937,2.25624,0.08054,0
CNC_030,13,13,2025-05-18 03:07:00,47.8,21.4,32.9,0.0,46.3,100.0,100.0,100.0,100.0,0.7857,2.012,1.69611,0.08056,0
CNC_030,14,14,2025-05-18 03:21:00,48.3,20.0,31.1,0.0,54.0,100.0,100.0,100.0,100.0,0.8,2.066,1.1886,0.06907,0
CNC_030,15,15,2025-05-18 03:36:00,51.5,25.0,33.5,0.0,65.1,100.0,100.0,100.0,100.0,0.75,1.995,0.54049,0.05234,0
CNC_030,16,16,2025-05-18 03:50:00,52.0,23.5,38.4,0.0,64.1,100.0,100.0,100.0,100.0,0.7647,1.848,0.63123,0.05392,0
CNC_030,17,17,2025-05-18 04:04:00,53.8,27.8,42.6,0.0,64.6,100.0,100.0,100.0,100.0,0.7222,1.722,-0.64894,0.05316,0
CNC_030,18,18,2025-05-18 04:19:00,53.6,26.3,44.5,0.0,63.0,100.0,100.0,100.0,100.0,0.7368,1.664,-1.93307,0.05543,0
CNC_030,19,19,2025-05-18 04:33:00,55.3,25.0,49.4,0.0,69.7,100.0,100.0,100.0,100.0,0.75,1.519,-3.2165,0.04552,0
CNC_030,20,20,2025-05-18 04:48:00,55.0,23.8,53.6,0.0,63.3,100.0,100.0,100.0,100.0,0.7619,1.392,-4.0633,0.05508,0
CNC_030,21,21,2025-05-18 05:02:00,54.5,22.7,59.9,0.0,52.9,100.0,100.0,100.0,100.0,0.7727,1.203,-4.08983,0.0707,0
CNC_030,22,22,2025-05-18 05:16:00,52.1,21.7,64.6,0.0,32.5,100.0,100.0,100.0,100.0,0.7826,1.062,-3.46794,0.1013,0
CNC_030,23,23,2025-05-18 05:31:00,50.3,25.0,71.4,0.0,6.7,100.0,100.0,100.0,100.0,0.75,0.858,-2.86622,0.13995,0
CNC_030,24,24,2025-05-18 05:45:00,49.4,24.0,73.2,0.0,0.0,100.0,100.0,100.0,100.0,0.76,0.804,-2.25711,0.15651,0
CNC_030,25,25,2025-05-18 06:00:00,50.0,26.9,73.2,0.0,0.0,100.0,100.0,100.0,100.0,0.7308,0.805,-1.27095,0.15976,0
CNC_030,26,26,2025-05-18 06:14:00,48.8,25.9,67.9,0.0,0.0,100.0,100.0,100.0,100.0,0.7407,0.964,-0.58158,0.16002,0
CNC_030,27,27,2025-05-18 06:28:00,47.9,28.6,60.8,0.0,0.0,100.0,100.0,100.0,100.0,0.7143,1.177,-0.50002,0.16324,0
CNC_030,28,28,2025-05-18 06:43:00,47.5,27.6,54.5,0.0,7.2,100.0,100.0,100.0,100.0,0.7241,1.366,-0.94038,0.13916,0
CNC_030,29,29,2025-05-18 06:57:00,47.7,30.0,48.0,0.0,13.7,100.0,100.0,100.0,100.0,0.7,1.559,-0.81955,0.12942,0
CNC_031,5,5,2025-05-18 01:12:00,60.6,50.0,57.8,0.0,60.4,100.0,100.0,100.0,100.0,0.5,1.267,-1.45185,0.0594,0
CNC_031,6,6,2025-05-18 01:26:00,59.4,42.9,56.2,0.0,63.7,100.0,100.0,100.0,100.0,0.5714,1.314,-2.20083,0.05445,0
CNC_031,7,7,2025-05-18 01:40:00,56.4,37.5,51.5,0.0,57.4,100.0,100.0,100.0,100.0,0.625,1.456,-2.60021,0.06395,0
CNC_031,8,8,2025-05-18 01:55:00,55.2,33.3,48.6,0.0,59.1,100.0,100.0,100.0,100.0,0.6667,1.543,-2.54072,0.06133,0
CNC_031,9,9,2025-05-18 02:09:00,52.4,30.0,42.2,0.0,53.0,100.0,100.0,100.0,100.0,0.7,1.734,-2.13766,0.07057,0
CNC_031,10,10,2025-05-18 02:24:00,51.4,36.4,35.1,0.0,47.3,100.0,100.0,100.0,100.0,0.6364,1.946,-2.21235,0.07911,0
CNC_031,11,11,2025-05-18 02:38:00,51.3,33.3,35.4,0.0,50.3,100.0,100.0,100.0,100.0,0.6667,1.939,-1.12912,0.07452,0
CNC_031,12,12,2025-05-18 02:52:00,59.7,30.8,34.1,61.7,49.8,100.0,100.0,100.0,100.0,0.6923,1.977,-0.19174,0.07533,0
CNC_031,13,13,2025-05-18 03:07:00,53.6,28.6,31.0,17.9,59.9,100.0,100.0,100.0,100.0,0.7143,2.069,0.41043,0.06008,0
CNC_031,14,14,2025-05-18 03:21:00,53.3,33.3,39.1,0.0,58.5,100.0,100.0,100.0,100.0,0.6667,1.828,0.72244,0.0622,0
CNC_031,15,15,2025-05-18 03:36:00,54.8,31.2,50.7,0.0,55.8,100.0,100.0,100.0,100.0,0.6875,1.479,0.50337,0.06631,0
CNC_031,16,16,2025-05-18 03:50:00,67.8,29.4,52.0,93.3,50.3,100.0,100.0,100.0,100.0,0.7059,1.44,-0.03346,0.07454,0
CNC_031,17,17,2025-05-18 04:04:00,53.1,27.8,50.8,0.0,49.0,100.0,100.0,100.0,100.0,0.7222,1.475,-1.19001,0.07647,0
CNC_031,18,18,2025-05-18 04:19:00,52.7,26.3,52.6,0.0,45.8,100.0,100.0,100.0,100.0,0.7368,1.421,-2.13092,0.08127,0
CNC_031,19,19,2025-05-18 04:33:00,50.7,25.0,43.9,0.0,46.0,100.0,100.0,100.0,100.0,0.75,1.682,-2.32814,0.08096,0
CNC_031,20,20,2025-05-18 04:48:00,51.2,28.6,36.7,0.0,54.3,100.0,100.0,100.0,100.0,0.7143,1.9,-2.5867,0.06849,0
CNC_031,21,21,2025-05-18 05:02:00,50.8,27.3,33.4,0.0,57.5,100.0,100.0,100.0,100.0,0.7273,1.998,-2.36034,0.06374,0
CNC_031,22,22,2025-05-18 05:16:00,53.6,26.1,42.0,0.0,66.9,100.0,100.0,100.0,100.0,0.7391,1.741,-2.67645,0.04965,0
CNC_031,23,23,2025-05-18 05:31:00,56.2,29.2,43.3,0.0,78.2,100.0,100.0,100.0,100.0,0.7083,1.702,-2.28919,0.03273,0
CNC_031,24,24,2025-05-18 05:45:00,55.8,28.0,47.3,0.0,71.6,100.0,100.0,100.0,100.0,0.72,1.582,-1.5088,0.04256,0
CNC_031,25,25,2025-05-18 06:00:00,55.8,26.9,49.5,0.0,69.8,100.0,100.0,100.0,100.0,0.7308,1.514,-0.94277,0.04535,0
CNC_031,26,26,2025-05-18 06:14:00,66.1,25.9,52.7,66.8,69.3,100.0,100.0,100.0,100.0,0.7407,1.42,0.16598,0.04607,0
CNC_031,27,27,2025-05-18 06:28:00,54.0,25.0,44.4,0.0,67.3,100.0,100.0,100.0,100.0,0.75,1.669,1.08448,0.04903,0
CNC_031,28,28,2025-05-18 06:43:00,51.4,24.1,33.1,0.0,66.6,100.0,100.0,100.0,100.0,0.7586,2.006,1.56466,0.05004,0
CNC_031,29,29,2025-05-18 06:57:00,47.5,23.3,19.6,0.0,59.3,100.0,100.0,100.0,100.0,0.7667,2.412,2.08713,0.06098,0
CNC_032,5,5,2025-05-18 01:12:00,56.1,66.7,31.5,10.2,60.0,100.0,59.5,100.0,100.0,0.3333,2.055,-0.4491,0.06002,0
CNC_032,6,6,2025-05-18 01:26:00,70.1,57.1,45.0,94.6,63.2,100.0,59.5,100.0,100.0,0.4286,1.649,0.02684,0.05516,0
CNC_032,7,7,2025-05-18 01:40:00,59.1,62.5,55.3,0.0,64.2,100.0,59.5,100.0,100.0,0.375,1.342,0.5926,0.05365,0
CNC_032,8,8,2025-05-18 01:55:00,60.1,55.6,65.6,0.0,66.0,100.0,59.5,100.0,100.0,0.4444,1.033,0.9543,0.05094,0
CNC_032,9,9,2025-05-18 02:09:00,60.7,50.0,73.9,0.0,66.7,100.0,59.5,100.0,100.0,0.5,0.784,1.14537,0.04996,0
CNC_032,10,10,2025-05-18 02:24:00,62.8,54.5,75.5,0.0,72.2,100.0,59.5,100.0,100.0,0.4545,0.735,1.20728,0.04166,0
CNC_032,11,11,2025-05-18 02:38:00,61.0,50.0,74.1,0.0,68.4,100.0,59.5,100.0,100.0,0.5,0.776,1.98915,0.04741,0
CNC_032,12,12,2025-05-18 02:52:00,56.5,46.2,66.8,0.0,52.8,100.0,59.5,100.0,100.0,0.5385,0.996,2.16977,0.07083,0
CNC_032,13,13,2025-05-18 03:07:00,53.6,50.0,55.4,0.0,43.8,100.0,59.5,100.0,100.0,0.5,1.337,1.86552,0.08429,0
CNC_032,14,14,2025-05-18 03:21:00,52.8,53.3,48.5,0.0,43.2,100.0,59.5,100.0,100.0,0.4667,1.544,1.17286,0.0852,0
CNC_032,15,15,2025-05-18 03:36:00,54.0,50.0,53.4,0.0,49.2,100.0,59.5,100.0,100.0,0.5,1.398,0.72462,0.07615,0
CNC_032,16,16,2025-05-18 03:50:00,54.8,52.9,46.9,9.9,49.3,100.0,59.5,100.0,100.0,0.4706,1.594,0.45046,0.07598,0
CNC_032,17,17,2025-05-18 04:04:00,57.2,55.6,53.2,7.6,55.8,100.0,59.5,100.0,100.0,0.4444,1.403,0.462,0.06635,0
CNC_032,18,18,2025-05-18 04:19:00,64.1,52.6,58.8,48.0,58.0,100.0,59.5,100.0,100.0,0.4737,1.236,0.26003,0.06306,0
CNC_032,19,19,2025-05-18 04:33:00,69.4,50.0,60.5,82.9,59.4,100.0,59.5,100.0,100.0,0.5,1.184,-0.08546,0.06087,0
CNC_032,20,20,2025-05-18 04:48:00,61.6,47.6,55.5,36.6,63.4,100.0,59.5,100.0,100.0,0.5238,1.336,0.31695,0.05495,0
CNC_032,21,21,2025-05-18 05:02:00,58.5,50.0,52.6,26.7,53.3,100.0,59.5,100.0,100.0,0.5,1.423,-0.36637,0.07,0
CNC_032,22,22,2025-05-18 05:16:00,54.9,52.2,50.5,0.0,55.9,100.0,59.5,100.0,100.0,0.4783,1.484,-1.27182,0.06621,0
CNC_032,23,23,2025-05-18 05:31:00,55.9,50.0,55.6,0.0,58.6,100.0,59.5,100.0,100.0,0.5,1.333,-0.88477,0.06204,0
CNC_032,24,24,2025-05-18 05:45:00,55.0,48.0,56.1,0.0,55.0,100.0,59.5,100.0,100.0,0.52,1.316,-1.26985,0.06751,0
CNC_032,25,25,2025-05-18 06:00:00,54.0,50.0,54.9,0.0,46.9,100.0,59.5,100.0,100.0,0.5,1.353,-1.57357,0.07971,0
CNC_032,26,26,2025-05-18 06:14:00,56.2,48.1,63.7,0.0,52.4,100.0,59.5,100.0,100.0,0.5185,1.089,-1.31522,0.07143,0
CNC_032,27,27,2025-05-18 06:28:00,56.7,50.0,64.0,0.0,52.8,100.0,59.5,100.0,100.0,0.5,1.079,-0.67637,0.07076,0
CNC_032,28,28,2025-05-18 06:43:00,64.6,51.7,55.9,55.1,59.2,100.0,59.5,100.0,100.0,0.4828,1.322,0.22461,0.06114,0
CNC_032,29,29,2025-05-18 06:57:00,55.8,50.0,50.2,0.0,65.3,100.0,59.5,100.0,100.0,0.5,1.493,1.54961,0.05201,0
CNC_033,5,5,2025-05-18 01:12:00,49.7,33.3,33.2,99.7,9.6,100.0,0.0,100.0,100.0,0.6667,2.003,-0.00134,0.13553,0
CNC_033,6,6,2025-05-18 01:26:00,39.5,28.6,37.4,42.1,0.0,100.0,0.0,100.0,100.0,0.7143,1.878,-0.28937,0.15327,0
CNC_033,7,7,2025-05-18 01:40:00,33.6,25.0,36.1,8.9,0.0,100.0,0.0,100.0,100.0,0.75,1.917,-0.45549,0.17606,0
CNC_033,8,8,2025-05-18 01:55:00,34.7,33.3,40.3,0.0,0.0,100.0,0.0,100.0,100.0,0.6667,1.793,-0.55939,0.18665,0
CNC_033,9,9,2025-05-18 02:09:00,33.8,30.0,37.8,1.4,0.0,100.0,0.0,100.0,100.0,0.7,1.866,-0.49308,0.19371,0
CNC_033,10,10,2025-05-18 02:24:00,33.0,27.3,37.9,0.0,0.0,100.0,0.0,100.0,100.0,0.7273,1.862,-0.88997,0.18875,0
CNC_033,11,11,2025-05-18 02:38:00,38.2,25.0,34.9,41.3,0.0,100.0,0.0,100.0,100.0,0.75,1.954,-0.29328,0.17,0
CNC_033,12,12,2025-05-18 02:52:00,33.1,23.1,37.9,0.0,6.1,100.0,0.0,100.0,100.0,0.7692,1.862,-0.83985,0.14084,0
CNC_033,13,13,2025-05-18 03:07:00,35.6,21.4,39.9,0.0,22.6,100.0,0.0,100.0,100.0,0.7857,1.804,-0.75751,0.1161,0
CNC_033,14,14,2025-05-18 03:21:00,38.5,20.0,45.1,0.0,36.3,100.0,0.0,100.0,100.0,0.8,1.646,-1.18597,0.09551,0
CNC_033,15,15,2025-05-18 03:36:00,42.0,18.8,55.7,0.0,47.3,100.0,0.0,100.0,100.0,0.8125,1.329,-1.40468,0.07903,0
CNC_033,16,16,2025-05-18 03:50:00,42.1,17.6,66.1,0.0,35.5,100.0,0.0,100.0,100.0,0.8235,1.016,-1.85378,0.09682,0
CNC_033,17,17,2025-05-18 04:04:00,40.2,16.7,70.2,0.0,19.0,100.0,0.0,100.0,100.0,0.8333,0.893,-2.16274,0.12143,0
CNC_033,18,18,2025-05-18 04:19:00,39.9,15.8,76.9,0.0,9.1,100.0,0.0,100.0,100.0,0.8421,0.694,-2.32371,0.13632,0
CNC_033,19,19,2025-05-18 04:33:00,38.7,15.0,78.4,0.0,0.0,100.0,0.0,100.0,100.0,0.85,0.648,-1.60989,0.15781,0
CNC_033,20,20,2025-05-18 04:48:00,38.3,14.3,77.1,0.0,0.0,100.0,0.0,100.0,100.0,0.8571,0.688,-1.38424,0.15046,0
CNC_033,21,21,2025-05-18 05:02:00,39.5,13.6,72.4,0.0,15.3,100.0,0.0,100.0,100.0,0.8636,0.829,-0.94951,0.12711,0
CNC_033,22,22,2025-05-18 05:16:00,41.0,17.4,68.2,0.0,25.6,100.0,0.0,100.0,100.0,0.8261,0.954,-0.61341,0.1116,0
CNC_033,23,23,2025-05-18 05:31:00,44.3,16.7,63.3,18.7,36.6,100.0,0.0,100.0,100.0,0.8333,1.101,-0.40643,0.09503,0
CNC_033,24,24,2025-05-18 05:45:00,42.0,16.0,59.9,0.0,45.4,100.0,0.0,100.0,100.0,0.84,1.202,-0.71245,0.08185,0
CNC_033,25,25,2025-05-18 06:00:00,41.9,19.2,55.9,0.0,46.0,100.0,0.0,100.0,100.0,0.8077,1.322,-1.02871,0.08094,0
CNC_033,26,26,2025-05-18 06:14:00,42.5,22.2,56.3,0.0,45.5,100.0,0.0,100.0,100.0,0.7778,1.311,-1.37095,0.08179,0
CNC_033,27,27,2025-05-18 06:28:00,42.7,21.4,55.4,0.0,49.1,100.0,0.0,100.0,100.0,0.7857,1.339,-1.44532,0.07629,0
CNC_033,28,28,2025-05-18 06:43:00,41.0,20.7,46.7,0.0,50.3,100.0,0.0,100.0,100.0,0.7931,1.598,-1.60098,0.07459,0
CNC_033,29,29,2025-05-18 06:57:00,40.9,20.0,36.6,0.0,64.1,100.0,0.0,100.0,100.0,0.8,1.901,-1.4261,0.05388,0
CNC_034,5,5,2025-05-18 01:12:00,47.3,33.3,67.4,0.0,47.6,100.0,0.0,100.0,100.0,0.6667,0.979,1.0545,0.07859,0
CNC_034,6,6,2025-05-18 01:26:00,46.3,28.6,70.5,0.0,43.5,100.0,0.0,100.0,100.0,0.7143,0.884,1.87763,0.08476,0
CNC_034,7,7,2025-05-18 01:40:00,45.5,37.5,65.7,0.0,32.7,100.0,0.0,100.0,100.0,0.625,1.028,2.7871,0.10102,0
CNC_034,8,8,2025-05-18 01:55:00,43.0,33.3,57.9,0.0,31.6,100.0,0.0,100.0,100.0,0.6667,1.263,3.66193,0.10258,0
CNC_034,9,9,2025-05-18 02:09:00,43.3,40.0,51.0,0.0,34.2,100.0,0.0,100.0,100.0,0.6,1.471,4.08132,0.09872,0
CNC_034,10,10,2025-05-18 02:24:00,42.9,36.4,41.4,0.0,48.8,100.0,0.0,100.0,100.0,0.6364,1.757,3.92792,0.07681,0
CNC_034,11,11,2025-05-18 02:38:00,43.3,33.3,37.7,0.0,61.0,100.0,0.0,100.0,100.0,0.6667,1.869,3.98922,0.05856,0
CNC_034,12,12,2025-05-18 02:52:00,45.1,38.5,40.0,0.0,62.6,100.0,0.0,100.0,100.0,0.6154,1.799,3.28034,0.0561,0
CNC_034,13,13,2025-05-18 03:07:00,44.9,35.7,45.9,0.0,57.2,100.0,0.0,100.0,100.0,0.6429,1.624,2.05772,0.06427,0
CNC_034,14,14,2025-05-18 03:21:00,42.3,33.3,45.4,0.0,43.8,100.0,0.0,100.0,100.0,0.6667,1.639,0.88633,0.08429,0
CNC_034,15,15,2025-05-18 03:36:00,50.7,31.2,46.9,61.3,39.3,100.0,0.0,100.0,100.0,0.6875,1.593,-0.19338,0.09102,0
CNC_034,16,16,2025-05-18 03:50:00,40.0,29.4,45.4,0.0,33.9,100.0,0.0,100.0,100.0,0.7059,1.639,-1.8098,0.09909,0
CNC_034,17,17,2025-05-18 04:04:00,40.2,27.8,41.5,0.0,42.0,100.0,0.0,100.0,100.0,0.7222,1.755,-3.04279,0.08701,0
CNC_034,18,18,2025-05-18 04:19:00,39.2,26.3,37.0,0.0,43.5,100.0,0.0,100.0,100.0,0.7368,1.89,-2.58311,0.08473,0
CNC_034,19,19,2025-05-18 04:33:00,38.0,25.0,34.0,0.0,41.4,100.0,0.0,100.0,100.0,0.75,1.98,-2.75024,0.08796,0
CNC_034,20,20,2025-05-18 04:48:00,38.2,23.8,35.6,0.0,42.1,100.0,0.0,100.0,100.0,0.7619,1.932,-4.01475,0.08691,0
CNC_034,21,21,2025-05-18 05:02:00,41.4,27.3,38.3,0.0,55.4,100.0,0.0,100.0,100.0,0.7273,1.85,-5.51839,0.06688,0
CNC_034,22,22,2025-05-18 05:16:00,42.8,26.1,37.6,0.0,67.1,100.0,0.0,100.0,100.0,0.7391,1.871,-6.34096,0.04936,0
CNC_034,23,23,2025-05-18 05:31:00,43.1,25.0,37.1,0.0,71.5,100.0,0.0,100.0,100.0,0.75,1.888,-5.44503,0.0427,0
CNC_034,24,24,2025-05-18 05:45:00,42.7,24.0,35.5,0.0,71.8,100.0,0.0,100.0,100.0,0.76,1.936,-4.70824,0.04228,0
CNC_034,25,25,2025-05-18 06:00:00,42.2,23.1,32.4,0.0,73.9,100.0,0.0,100.0,100.0,0.7692,2.028,-4.28215,0.03914,0
CNC_034,26,26,2025-05-18 06:14:00,39.4,22.2,27.3,0.0,62.9,100.0,0.0,100.0,100.0,0.7778,2.18,-4.10634,0.05559,0
CNC_034,27,27,2025-05-18 06:28:00,38.8,21.4,27.8,0.0,59.5,100.0,0.0,100.0,100.0,0.7857,2.167,-3.64201,0.06078,0
